ZIPCODE,CITY,AREA,ROAD,SCOOP
732002,臺南市,白河區,九龍街,連  45號以上
732002,臺南市,白河區,九龍橫巷,全
732002,臺南市,白河區,二聖街,全
732001,臺南市,白河區,八德街,全
732001,臺南市,白河區,八德橫巷,全
732002,臺南市,白河區,十全西街,全
732002,臺南市,白河區,十全東街,全
732001,臺南市,白河區,十全街,單 159號以下
732002,臺南市,白河區,十全街,單 161號以上
732001,臺南市,白河區,十全街,雙 178號以下
732002,臺南市,白河區,十全街,雙 180號以上
732001,臺南市,白河區,三民西巷,全
732001,臺南市,白河區,三民路,單 379號以下
732002,臺南市,白河區,三民路,單 381號至 507號
732006,臺南市,白河區,三民路,單 509號以上
732001,臺南市,白河區,三民路,雙 406號以下
732002,臺南市,白河區,三民路,雙 408號至 546號
732006,臺南市,白河區,三民路,雙 548號以上
732004,臺南市,白河區,三角潭,全
732007,臺南市,白河區,三間厝,全
732002,臺南市,白河區,三義街,全
732011,臺南市,白河區,下秀祐,單   7號以下
732006,臺南市,白河區,下秀祐,單   9號以上
732006,臺南市,白河區,下秀祐,雙   4號以下
732011,臺南市,白河區,下秀祐,雙   6號至   8號
732006,臺南市,白河區,下秀祐,雙  10號以上
732006,臺南市,白河區,大排竹,連   3號以上
732007,臺南市,白河區,大排竹,　   2號
732011,臺南市,白河區,大德街,全
732004,臺南市,白河區,山子腳,全
732002,臺南市,白河區,中山路,單 157號以下
732011,臺南市,白河區,中山路,單 159號以上
732012,臺南市,白河區,中山路,雙  92號以下
732009,臺南市,白河區,中山路,雙  94號至 196號
732011,臺南市,白河區,中山路,雙 198號以上
732001,臺南市,白河區,中正路,單  13號以下
732002,臺南市,白河區,中正路,單  15號至 599號
732011,臺南市,白河區,中正路,單 601號至 755巷
732006,臺南市,白河區,中正路,單 757號以上
732001,臺南市,白河區,中正路,雙  40號以下
732002,臺南市,白河區,中正路,雙  46號至 230號
732006,臺南市,白河區,中正路,雙 602號至 786號
732001,臺南市,白河區,中興街,單  25號以下
732002,臺南市,白河區,中興街,單  27號以上
732001,臺南市,白河區,中興街,雙  14號以下
732002,臺南市,白河區,中興街,雙  16號以上
732008,臺南市,白河區,五汴頭,全
732002,臺南市,白河區,五福街,全
732002,臺南市,白河區,仁愛街,全
732011,臺南市,白河區,仁德街,全
732009,臺南市,白河區,內角,全
732008,臺南市,白河區,內枋林,全
732007,臺南市,白河區,內崎內,全
732002,臺南市,白河區,六合街,全
732005,臺南市,白河區,六重溪,全
732001,臺南市,白河區,文化街,全
732001,臺南市,白河區,文明街,全
732010,臺南市,白河區,木屐寮,全
732008,臺南市,白河區,水火洞,全
732105,臺南市,白河區,水湖,全
732008,臺南市,白河區,火山,全
732010,臺南市,白河區,仙草,全
732004,臺南市,白河區,北埔,全
732002,臺南市,白河區,四維街,全
732001,臺南市,白河區,外角,全
732007,臺南市,白河區,外崎內,全
732001,臺南市,白河區,市場一巷,全
732001,臺南市,白河區,市場二巷,全
732001,臺南市,白河區,市場二樓,全
732001,臺南市,白河區,市場三巷,全
732001,臺南市,白河區,市場四巷,全
732001,臺南市,白河區,市場五巷,全
732001,臺南市,白河區,市場六巷,全
732011,臺南市,白河區,平等街,全
732002,臺南市,白河區,民安路,全
732006,臺南市,白河區,民享街,全
732001,臺南市,白河區,民智街,全
732001,臺南市,白河區,瓦嗂子,全
732004,臺南市,白河區,甘宅,全
732010,臺南市,白河區,白水溪,全
732108,臺南市,白河區,石雅,全
732001,臺南市,白河區,光明街,連  80號以下
732011,臺南市,白河區,光明街,連  81號以上
732011,臺南市,白河區,光華路,全
732001,臺南市,白河區,安和街,全
732001,臺南市,白河區,安康街,全
732007,臺南市,白河區,竹子門,全
732007,臺南市,白河區,竹圍子,全
732011,臺南市,白河區,自立街,全
732002,臺南市,白河區,西安街,全
732011,臺南市,白河區,庄內,全
732007,臺南市,白河區,芎蕉宅,全
732011,臺南市,白河區,和平街,全
732010,臺南市,白河區,岩前,全
732002,臺南市,白河區,忠孝街,全
732011,臺南市,白河區,明德街,全
732002,臺南市,白河區,昇平街,全
732002,臺南市,白河區,昇平橫巷,全
732010,臺南市,白河區,杭內,全
732004,臺南市,白河區,枋子林,全
732008,臺南市,白河區,林子內,全
732010,臺南市,白河區,武聖路,全
732010,臺南市,白河區,羌仔崙,全
732011,臺南市,白河區,長安路,全
732001,臺南市,白河區,長春街,全
732011,臺南市,白河區,長榮街,全
732001,臺南市,白河區,南昌街,全
732008,臺南市,白河區,南寮,全
732001,臺南市,白河區,客庄內,連  23號以下
732008,臺南市,白河區,客庄內,連  24號以上
732001,臺南市,白河區,建國街,全
732008,臺南市,白河區,洪溪州,全
732005,臺南市,白河區,崁子頭,全
732006,臺南市,白河區,海豐厝,全
732009,臺南市,白河區,草店,全
732002,臺南市,白河區,國光路,全
732001,臺南市,白河區,國泰路,單  45號以下
732002,臺南市,白河區,國泰路,單  47號以上
732001,臺南市,白河區,國泰路,雙  82號以下
732002,臺南市,白河區,國泰路,雙  84號以上
732007,臺南市,白河區,埤子頭,全
732004,臺南市,白河區,埤斗子,全
732001,臺南市,白河區,崎子頭,全
732001,臺南市,白河區,康樂路,單  43號以下
732002,臺南市,白河區,康樂路,單  45號以上
732001,臺南市,白河區,康樂路,雙  50號以下
732002,臺南市,白河區,康樂路,雙  52號以上
732004,臺南市,白河區,頂山腳,全
732006,臺南市,白河區,頂秀祐,全
732005,臺南市,白河區,頂埔,全
732006,臺南市,白河區,頂崁頭,全
732001,臺南市,白河區,富民路,單 299號以下
732002,臺南市,白河區,富民路,單 301號以上
732001,臺南市,白河區,富民路,雙 178號以下
732002,臺南市,白河區,富民路,雙 180號以上
732001,臺南市,白河區,復興街,單  29號以下
732002,臺南市,白河區,復興街,單  31號以上
732002,臺南市,白河區,復興街,雙全
732007,臺南市,白河區,番子園,全
732004,臺南市,白河區,詔安厝,全
732001,臺南市,白河區,開明街,全
732011,臺南市,白河區,愛國街,全
732002,臺南市,白河區,新生路,全
732002,臺南市,白河區,新吉北街,全
732002,臺南市,白河區,新厝子,全
732002,臺南市,白河區,新厝街,全
732001,臺南市,白河區,新起街,全
732001,臺南市,白河區,新富街,全
732001,臺南市,白河區,新興路,單 503號以下
732002,臺南市,白河區,新興路,單 505號以上
732009,臺南市,白河區,新興路,雙 198號至 508號
732002,臺南市,白河區,新興路,雙 520號至 550號
732011,臺南市,白河區,裕民街,全
732011,臺南市,白河區,裕農路,全
732004,臺南市,白河區,蓮潭,全
732007,臺南市,白河區,頭前溪,全
732005,臺南市,白河區,糞箕湖,全
732006,臺南市,白河區,舉人街,全
732005,臺南市,白河區,檨子坑,全
732005,臺南市,白河區,檨子林,全
732005,臺南市,白河區,豐慶街,全
732008,臺南市,白河區,關子嶺,全
733013,臺南市,東山區,二重溪,全
733012,臺南市,東山區,下庄子,全
733014,臺南市,東山區,下寮子,全
733012,臺南市,東山區,大庄,全
733116,臺南市,東山區,大洋,連  41之   4號至之  31號
733116,臺南市,東山區,大洋,連  40之   8號至之  12號
733015,臺南市,東山區,大洋,全
733014,臺南市,東山區,中興南路,全
733014,臺南市,東山區,中興路,　   1號
733017,臺南市,東山區,中興路,單   3號至  99號
733003,臺南市,東山區,中興路,單 101號以上
733017,臺南市,東山區,中興路,雙 126號以下
733003,臺南市,東山區,中興路,雙 128號以上
733016,臺南市,東山區,五叉溝,全
733014,臺南市,東山區,仁愛街,全
733014,臺南市,東山區,公園路,全
733014,臺南市,東山區,木柵,全
733013,臺南市,東山區,牛肉崎,全
733015,臺南市,東山區,牛稠子,全
733012,臺南市,東山區,凹子腳,全
733013,臺南市,東山區,北馬,全
733017,臺南市,東山區,北勢寮,全
733014,臺南市,東山區,民生街,全
733014,臺南市,東山區,民有街,全
733014,臺南市,東山區,民享街,全
733014,臺南市,東山區,民治街,全
733014,臺南市,東山區,民富街,全
733014,臺南市,東山區,永平街,全
733014,臺南市,東山區,永安街,全
733014,臺南市,東山區,永和街,全
733014,臺南市,東山區,永福街,全
733116,臺南市,東山區,瓦厝子,　  65號
733016,臺南市,東山區,瓦厝子,全
733017,臺南市,東山區,田尾,全
733013,臺南市,東山區,吉貝耍,全
733015,臺南市,東山區,宅子內,全
733014,臺南市,東山區,成功街,全
733014,臺南市,東山區,育仁街,全
733014,臺南市,東山區,育英街,全
733014,臺南市,東山區,育群街,全
733014,臺南市,東山區,和平街,全
733014,臺南市,東山區,忠孝街,全
733013,臺南市,東山區,枋子林,全
733003,臺南市,東山區,東山,全
733014,臺南市,東山區,東山市場,全
733014,臺南市,東山區,東仁街,全
733003,臺南市,東山區,東勢,全
733012,臺南市,東山區,林安,全
733013,臺南市,東山區,油礦,全
733014,臺南市,東山區,長安街,全
733016,臺南市,東山區,青山,全
733014,臺南市,東山區,青葉路一段,全
733014,臺南市,東山區,青葉路二段,單  49號以下
733003,臺南市,東山區,青葉路二段,雙全
733014,臺南市,東山區,信義街,全
733015,臺南市,東山區,前大埔,全
733015,臺南市,東山區,南勢庄,全
733012,臺南市,東山區,科里,全
733014,臺南市,東山區,英明街,全
733012,臺南市,東山區,班芝花坑,全
733116,臺南市,東山區,高原,　 110號
733016,臺南市,東山區,高原,全
733014,臺南市,東山區,莒光街,全
733014,臺南市,東山區,許秀才,全
733017,臺南市,東山區,頂窩,全
733014,臺南市,東山區,勝利街,全
733014,臺南市,東山區,惠安街,全
733014,臺南市,東山區,惠明街,全
733016,臺南市,東山區,賀老寮,全
733014,臺南市,東山區,新東路一段,全
733014,臺南市,東山區,新東路二段,全
733014,臺南市,東山區,達雲路,全
733014,臺南市,東山區,達雲路一段,全
733014,臺南市,東山區,達雲路二段,全
733014,臺南市,東山區,福安街,全
733014,臺南市,東山區,鳳安一街,全
733014,臺南市,東山區,鳳安二街,全
733014,臺南市,東山區,鳳尾厝,全
733014,臺南市,東山區,龍山一街,全
733014,臺南市,東山區,龍鳳一街,全
734042,臺南市,六甲區,七甲街,全
734045,臺南市,六甲區,九重橋,全
734045,臺南市,六甲區,大丘園,全
734045,臺南市,六甲區,工研路,全
734041,臺南市,六甲區,中山路,單   7號至 107號
734043,臺南市,六甲區,中山路,單 109號至 505巷
734043,臺南市,六甲區,中山路,雙全
734042,臺南市,六甲區,中正路,單 407號以下
734043,臺南市,六甲區,中正路,單 409號至 503號
734041,臺南市,六甲區,中正路,單 525號至1215號
734042,臺南市,六甲區,中正路,雙 388號以下
734046,臺南市,六甲區,中正路,雙 390號至 424號
734043,臺南市,六甲區,中正路,雙 426號至 534號
734041,臺南市,六甲區,中正路,雙 552號至1110號
734045,臺南市,六甲區,中坑,全
734044,臺南市,六甲區,中社,全
734042,臺南市,六甲區,中華路,全
734046,臺南市,六甲區,中興街,全
734041,臺南市,六甲區,仁愛街,全
734041,臺南市,六甲區,文化街,全
734045,臺南市,六甲區,水流東,全
734045,臺南市,六甲區,王爺宮,全
734045,臺南市,六甲區,北勢坑,全
734041,臺南市,六甲區,四維街,全
734043,臺南市,六甲區,民生街,全
734041,臺南市,六甲區,民族街,　  11巷全
734043,臺南市,六甲區,民族街,單 151號以上
734041,臺南市,六甲區,民族街,雙  82巷以下
734043,臺南市,六甲區,民族街,雙 108號以上
734042,臺南市,六甲區,民權街,全
734041,臺南市,六甲區,永安街,全
734043,臺南市,六甲區,光明街,全
734042,臺南市,六甲區,光復街,單全
734043,臺南市,六甲區,光復街,雙全
734042,臺南市,六甲區,成功街,全
734042,臺南市,六甲區,自由街,全
734045,臺南市,六甲區,西港湖,全
734043,臺南市,六甲區,和平街,全
734041,臺南市,六甲區,忠孝街,全
734045,臺南市,六甲區,東高蚋,全
734043,臺南市,六甲區,林森街,全
734044,臺南市,六甲區,林鳳營,全
734042,臺南市,六甲區,信義街,單 225號以下
734043,臺南市,六甲區,信義街,單 237號至 373號
734042,臺南市,六甲區,信義街,雙 222號以下
734043,臺南市,六甲區,信義街,雙 236號至 342號
734045,臺南市,六甲區,南勢坑,全
734042,臺南市,六甲區,建工街,全
734041,臺南市,六甲區,建國街,單全
734043,臺南市,六甲區,建國街,雙  54號以下
734041,臺南市,六甲區,建國街,雙  62號至 168號
734046,臺南市,六甲區,珊瑚路,全
734045,臺南市,六甲區,匏子寮,全
734041,臺南市,六甲區,復興街,全
734045,臺南市,六甲區,曾文街,全
734044,臺南市,六甲區,港子頭,全
734045,臺南市,六甲區,猴洞腳,全
734045,臺南市,六甲區,番子坑,全
734044,臺南市,六甲區,菁埔,全
734044,臺南市,六甲區,菁埔寮,全
734042,臺南市,六甲區,進化街,全
734041,臺南市,六甲區,裕農街,全
734044,臺南市,六甲區,農場,全
734041,臺南市,六甲區,興東街,全
734044,臺南市,六甲區,龜子港,全
734045,臺南市,六甲區,嶺頂,全
735002,臺南市,下營區,九分街,單 127號以下
735005,臺南市,下營區,九分街,　 143號
735002,臺南市,下營區,九分街,雙全
735006,臺南市,下營區,人和一街,全
735002,臺南市,下營區,人和二街,全
735002,臺南市,下營區,人和三街,全
735004,臺南市,下營區,十六甲,全
735002,臺南市,下營區,三民街,全
735007,臺南市,下營區,下橋頭,全
735004,臺南市,下營區,大仁街,全
735002,臺南市,下營區,大屯寮,全
735002,臺南市,下營區,大同街,全
735004,臺南市,下營區,大孝街,全
735004,臺南市,下營區,大和街,全
735004,臺南市,下營區,大忠街,全
735005,臺南市,下營區,大埤寮,全
735004,臺南市,下營區,大愛街,全
735005,臺南市,下營區,工業街,全
735006,臺南市,下營區,中山路一段,單 161號以下
735007,臺南市,下營區,中山路一段,單 163號以上
735001,臺南市,下營區,中山路一段,雙 210號以下
735007,臺南市,下營區,中山路一段,雙 212號以上
735001,臺南市,下營區,中山路二段,單全
735002,臺南市,下營區,中山路二段,雙  66號以下
735001,臺南市,下營區,中山路二段,雙  72號至 110號
735005,臺南市,下營區,中山路二段,雙 122巷以上
735006,臺南市,下營區,中正北路,單  45號以下
735002,臺南市,下營區,中正北路,單  47號以上
735006,臺南市,下營區,中正北路,雙  60號以下
735002,臺南市,下營區,中正北路,雙  66號以上
735001,臺南市,下營區,中正南路,全
735004,臺南市,下營區,中庄子,全
735001,臺南市,下營區,中華街,全
735007,臺南市,下營區,中興北路,全
735007,臺南市,下營區,中興南路,單  31號以下
735001,臺南市,下營區,中興南路,　  83號
735007,臺南市,下營區,中興南路,雙  28號以下
735001,臺南市,下營區,中興南路,連  98號以上
735003,臺南市,下營區,中營,全
735005,臺南市,下營區,仁中街,全
735005,臺南市,下營區,仁民街,全
735005,臺南市,下營區,仁里街,全
735005,臺南市,下營區,仁信街,全
735005,臺南市,下營區,仁南街,全
735002,臺南市,下營區,仁美街,全
735001,臺南市,下營區,仁愛街,全
735005,臺南市,下營區,仁義街,全
735002,臺南市,下營區,仁興街,全
735005,臺南市,下營區,公園路,全
735002,臺南市,下營區,友愛街,全
735001,臺南市,下營區,文化街,全
735001,臺南市,下營區,文昌街,全
735001,臺南市,下營區,文明街,全
735004,臺南市,下營區,水池街,全
735004,臺南市,下營區,火燒珠,全
735001,臺南市,下營區,民生街,全
735006,臺南市,下營區,民族一街,全
735002,臺南市,下營區,民族二街,全
735001,臺南市,下營區,民權一街,單  29號以下
735006,臺南市,下營區,民權一街,單  35號至  59號
735002,臺南市,下營區,民權一街,單  61巷以上
735001,臺南市,下營區,民權一街,雙  72號以下
735006,臺南市,下營區,民權一街,雙  76號至 100號
735002,臺南市,下營區,民權一街,雙 102號至 138巷
735001,臺南市,下營區,民權二街,全
735002,臺南市,下營區,永安街,全
735002,臺南市,下營區,玄德街,全
735002,臺南市,下營區,宅內街,全
735006,臺南市,下營區,自由街,連 302號以下
735004,臺南市,下營區,自由街,　 320巷全
735005,臺南市,下營區,西寮,全
735002,臺南市,下營區,和平街,全
735001,臺南市,下營區,忠孝街,全
735006,臺南市,下營區,東興一街,全
735002,臺南市,下營區,東興二街,全
735002,臺南市,下營區,東興三街,全
735001,臺南市,下營區,信義二街,全
735004,臺南市,下營區,洲子,全
735004,臺南市,下營區,紅毛厝,全
735007,臺南市,下營區,茅港尾,連 141號以下
735003,臺南市,下營區,茅港尾,連 149號至 152號
735003,臺南市,下營區,茅港尾,連 153號以上
735007,臺南市,下營區,茅港尾,連 152之   5號至之  13號
735001,臺南市,下營區,健康路,全
735002,臺南市,下營區,蚵寮街,全
735005,臺南市,下營區,連表,全
735004,臺南市,下營區,麻豆寮,全
735006,臺南市,下營區,勝利街,全
735002,臺南市,下營區,博愛街,全
735001,臺南市,下營區,復興街,全
735001,臺南市,下營區,慈惠街,全
735007,臺南市,下營區,新北街,全
735001,臺南市,下營區,新進東街,全
735001,臺南市,下營區,新興街,全
735001,臺南市,下營區,裕農街,全
735001,臺南市,下營區,寮前一街,全
735001,臺南市,下營區,寮前二街,全
735001,臺南市,下營區,營前街,全
735005,臺南市,下營區,環營南路一段,全
735005,臺南市,下營區,環營南路二段,全
736005,臺南市,柳營區,八老爺,全
736002,臺南市,柳營區,十美街,單 413號以下
736004,臺南市,柳營區,十美街,單 415號以上
736002,臺南市,柳營區,十美街,雙 388號以下
736004,臺南市,柳營區,十美街,雙 390號以上
736005,臺南市,柳營區,士東街,全
736005,臺南市,柳營區,士林街,全
736001,臺南市,柳營區,士賢街,全
736004,臺南市,柳營區,大腳腿,全
736004,臺南市,柳營區,小腳腿,全
736006,臺南市,柳營區,山子腳,全
736006,臺南市,柳營區,山豬陷,全
736006,臺南市,柳營區,工一路,全
736403,臺南市,柳營區,工二路,　  10號
736006,臺南市,柳營區,工二路,全
736006,臺南市,柳營區,工五路,全
736006,臺南市,柳營區,工六路,全
736006,臺南市,柳營區,工七路,全
736003,臺南市,柳營區,中山西路一段,全
736001,臺南市,柳營區,中山西路二段,全
736005,臺南市,柳營區,中山西路三段,全
736302,臺南市,柳營區,中山東路二段,　1116號
736003,臺南市,柳營區,中山東路二段,全
736001,臺南市,柳營區,中和街,全
736001,臺南市,柳營區,中埕一街,全
736001,臺南市,柳營區,中埕二街,全
736001,臺南市,柳營區,中興南街,全
736001,臺南市,柳營區,中興街,全
736004,臺南市,柳營區,五軍營,全
736001,臺南市,柳營區,仁愛路,全
736002,臺南市,柳營區,公園街,全
736002,臺南市,柳營區,天生街,全
736402,臺南市,柳營區,太康,　 201號
736002,臺南市,柳營區,太康,全
736004,臺南市,柳營區,太康農場,全
736001,臺南市,柳營區,文化街,全
736001,臺南市,柳營區,光福一街,全
736001,臺南市,柳營區,光福二街,全
736001,臺南市,柳營區,光福三街,全
736001,臺南市,柳營區,光福四街,全
736004,臺南市,柳營區,光福五街,全
736001,臺南市,柳營區,光福六街,全
736004,臺南市,柳營區,光福七街,全
736002,臺南市,柳營區,光福八街,全
736001,臺南市,柳營區,光福九街,全
736045,臺南市,柳營區,尖山,全
736001,臺南市,柳營區,成功街,全
736005,臺南市,柳營區,育英街,全
736005,臺南市,柳營區,育禮街,全
736005,臺南市,柳營區,和平路,全
736003,臺南市,柳營區,奇美路一段,全
736002,臺南市,柳營區,奇美路二段,全
736001,臺南市,柳營區,忠得街,全
736002,臺南市,柳營區,東昇一街,全
736002,臺南市,柳營區,東昇二街,全
736002,臺南市,柳營區,東昇三街,全
736002,臺南市,柳營區,東昇五街,全
736002,臺南市,柳營區,東昇七街,全
736001,臺南市,柳營區,東昇八街,全
736002,臺南市,柳營區,東南五街,全
736002,臺南市,柳營區,東南七街,全
736002,臺南市,柳營區,東南街,全
736003,臺南市,柳營區,果毅後,全
736001,臺南市,柳營區,長榮路四段,全
736005,臺南市,柳營區,長榮路五段,全
736005,臺南市,柳營區,長榮路六段,全
736001,臺南市,柳營區,保生街,全
736003,臺南市,柳營區,南湖,全
736001,臺南市,柳營區,建安街,全
736001,臺南市,柳營區,建利街,全
736002,臺南市,柳營區,建國路,全
736004,臺南市,柳營區,建業路,全
736001,臺南市,柳營區,建興街,全
736005,臺南市,柳營區,柳營,單 131號以下
736001,臺南市,柳營區,柳營,單 133號至 369號
736002,臺南市,柳營區,柳營,單 371號至 557號
736003,臺南市,柳營區,柳營,單 559號以上
736005,臺南市,柳營區,柳營,雙 130號以下
736001,臺南市,柳營區,柳營,雙 132號至 370號
736002,臺南市,柳營區,柳營,雙 372號至 540號
736003,臺南市,柳營區,柳營,雙 542號以上
736005,臺南市,柳營區,柳營路一段,單全
736001,臺南市,柳營區,柳營路一段,雙全
736005,臺南市,柳營區,柳營路二段,單全
736001,臺南市,柳營區,柳營路二段,雙全
736005,臺南市,柳營區,柳營路三段,單 197號以下
736005,臺南市,柳營區,柳營路三段,單 205號至 331號
736001,臺南市,柳營區,柳營路三段,雙 300號以下
736004,臺南市,柳營區,柳營路三段,雙 400號以上
736001,臺南市,柳營區,界和路,全
736004,臺南市,柳營區,酒精,全
736006,臺南市,柳營區,匏子園,全
736002,臺南市,柳營區,康樂街,全
736006,臺南市,柳營區,桶頭腳,全
736006,臺南市,柳營區,麻埔,全
736005,臺南市,柳營區,博愛街,全
736005,臺南市,柳營區,進學一街,全
736005,臺南市,柳營區,進學二街,全
736005,臺南市,柳營區,進學三街,全
736005,臺南市,柳營區,進學街,全
736006,臺南市,柳營區,新吉庄,全
736003,臺南市,柳營區,新厝,全
736004,臺南市,柳營區,義士路一段,全
736004,臺南市,柳營區,義士路二段,全
736004,臺南市,柳營區,義士路三段,全
736212,臺南市,柳營區,義士路五段,　 601號
736213,臺南市,柳營區,義士路五段,　 690號
736004,臺南市,柳營區,義士路五段,單 545巷至 599號
736004,臺南市,柳營區,義士路五段,雙 268號至 688號
736006,臺南市,柳營區,腳腿仔大道,連  13號至  28號
736003,臺南市,柳營區,路東,全
736004,臺南市,柳營區,農場,全
736005,臺南市,柳營區,酪香街,全
736005,臺南市,柳營區,酪農街,全
736003,臺南市,柳營區,酪德街,全
736005,臺南市,柳營區,漢祖街,全
736001,臺南市,柳營區,福中街,全
736001,臺南市,柳營區,福安一街,全
736001,臺南市,柳營區,福安二街,全
736001,臺南市,柳營區,福安街,全
736001,臺南市,柳營區,福德一街,全
736001,臺南市,柳營區,福德二街,全
736001,臺南市,柳營區,福德三街,全
736006,臺南市,柳營區,德元埤大道,全
736001,臺南市,柳營區,橋南,全
736006,臺南市,柳營區,環園西路一段,全
736006,臺南市,柳營區,環園西路二段,全
736006,臺南市,柳營區,環園東路一段,全
736006,臺南市,柳營區,環園東路二段,全
736001,臺南市,柳營區,雙和路,全
737006,臺南市,鹽水區,二庄,全
737402,臺南市,鹽水區,八德路,　  66號
737008,臺南市,鹽水區,八德路,　  47號
737303,臺南市,鹽水區,三福路,　  63號
737001,臺南市,鹽水區,三福路,全
737006,臺南市,鹽水區,下中,全
737005,臺南市,鹽水區,下林,全
737005,臺南市,鹽水區,下寮,全
737006,臺南市,鹽水區,土庫,連   1之  52號以下
737006,臺南市,鹽水區,土庫,連   5號至  96號
737003,臺南市,鹽水區,土庫,連   2號至   2之  17號
737008,臺南市,鹽水區,土庫,　   2之  18號
737003,臺南市,鹽水區,土庫,連   2之  19號至之 133號
737003,臺南市,鹽水區,土庫,　   4之   3號
737004,臺南市,鹽水區,大莊,全
737004,臺南市,鹽水區,大豐,全
737201,臺南市,鹽水區,中山路,　  47號
737202,臺南市,鹽水區,中山路,　  49號
737007,臺南市,鹽水區,中山路,連   2之  70號以下
737007,臺南市,鹽水區,中山路,單   3巷至  45巷
737007,臺南市,鹽水區,中山路,雙   4巷至  64號
737007,臺南市,鹽水區,中正路,全
737004,臺南市,鹽水區,中州寮,全
737002,臺南市,鹽水區,五福路,雙 136號至 156號
737007,臺南市,鹽水區,仁愛路,全
737005,臺南市,鹽水區,天保厝,全
737001,臺南市,鹽水區,文武街,全
737304,臺南市,鹽水區,月津路,雙  14號至  16號
737007,臺南市,鹽水區,月津路,單 143巷以下
737007,臺南市,鹽水區,月津路,單 145號至 149號
737007,臺南市,鹽水區,月津路,雙全
737001,臺南市,鹽水區,北門路,全
737002,臺南市,鹽水區,四維路,全
737001,臺南市,鹽水區,民生街,全
737004,臺南市,鹽水區,田寮,全
737005,臺南市,鹽水區,竹子腳,全
737004,臺南市,鹽水區,竹圍,全
737004,臺南市,鹽水區,羊稠厝,全
737002,臺南市,鹽水區,自立街,全
737002,臺南市,鹽水區,自強街,全
737002,臺南市,鹽水區,行昌路,全
737005,臺南市,鹽水區,西門路,全
737004,臺南市,鹽水區,尾寮,全
737003,臺南市,鹽水區,汫水港,全
737005,臺南市,鹽水區,湳頭港,全
737001,臺南市,鹽水區,和平路,單  35號至  63號
737003,臺南市,鹽水區,和平路,　  65巷全
737001,臺南市,鹽水區,和平路,單  67號至 305號
737003,臺南市,鹽水區,和平路,單 333號至 453號
737001,臺南市,鹽水區,和平路,雙  60號至 418號
737003,臺南市,鹽水區,和平路,雙 542號至 678巷
737003,臺南市,鹽水區,岸內,連   1之  15號以下
737001,臺南市,鹽水區,岸內,連   1之  16號至之  17號
737003,臺南市,鹽水區,岸內,連   1之  18號至之  29號
737001,臺南市,鹽水區,岸內,　   1之  36號
737003,臺南市,鹽水區,岸內,　   1之  37號
737003,臺南市,鹽水區,岸內,連   2號至  68號
737302,臺南市,鹽水區,忠孝路,單  73號至  75號
737002,臺南市,鹽水區,忠孝路,單  23號至 397號
737002,臺南市,鹽水區,忠孝路,雙  18號至  52號
737008,臺南市,鹽水區,忠孝路,　  54號
737002,臺南市,鹽水區,忠孝路,雙  56號至 336號
737001,臺南市,鹽水區,忠義路,全
737003,臺南市,鹽水區,松子腳,全
737203,臺南市,鹽水區,武廟路,　   1之   1號
737001,臺南市,鹽水區,武廟路,單  85號以下
737001,臺南市,鹽水區,武廟路,連  87號至  98之   8號
737001,臺南市,鹽水區,武廟路,雙  86號以下
737001,臺南市,鹽水區,武廟路,雙 126號至 138號
737005,臺南市,鹽水區,治水路,單   7號至 187巷
737001,臺南市,鹽水區,治水路,單 389號至 411號
737005,臺南市,鹽水區,治水路,雙 268巷以下
737006,臺南市,鹽水區,金和路,全
737002,臺南市,鹽水區,信義路,全
737002,臺南市,鹽水區,南太路,全
737002,臺南市,鹽水區,南門路,全
737002,臺南市,鹽水區,後厝,全
737007,臺南市,鹽水區,後寮,全
737005,臺南市,鹽水區,洪厝寮,全
737005,臺南市,鹽水區,倒茄苳,全
737004,臺南市,鹽水區,孫厝寮,連  85號以下
737005,臺南市,鹽水區,桐寮,全
737001,臺南市,鹽水區,康樂路,全
737001,臺南市,鹽水區,清泉路,全
737005,臺南市,鹽水區,頂寮,全
737004,臺南市,鹽水區,麻油寮,全
737301,臺南市,鹽水區,朝琴路,　 178號
737006,臺南市,鹽水區,朝琴路,全
737004,臺南市,鹽水區,番子寮,全
737004,臺南市,鹽水區,飯店,全
737002,臺南市,鹽水區,新中路,雙 106號以下
737002,臺南市,鹽水區,新太路,全
737006,臺南市,鹽水區,新岸內,全
737403,臺南市,鹽水區,溪州寮,　   3之   8號
737401,臺南市,鹽水區,溪州寮,　   3之  10號
737401,臺南市,鹽水區,溪州寮,連   3之  18號至之  19號
737003,臺南市,鹽水區,溪州寮,全
737601,臺南市,鹽水區,義稠,連 110之  20號至之  25號
737006,臺南市,鹽水區,義稠,連   5號至 173號
737005,臺南市,鹽水區,蜈蜞坑,全
737001,臺南市,鹽水區,過港,全
737003,臺南市,鹽水區,蔦松腳,全
737602,臺南市,鹽水區,蔦松路,　  56巷雙  18號至  64號
737003,臺南市,鹽水區,蔦松路,全
737006,臺南市,鹽水區,樹子腳,全
737002,臺南市,鹽水區,橋南街,全
737007,臺南市,鹽水區,舊營,全
737004,臺南市,鹽水區,歡雅,全
741002,臺南市,善化區,三民路,全
741002,臺南市,善化區,三民路六合巷,全
741002,臺南市,善化區,三民路南興巷,全
741013,臺南市,善化區,三抱竹路,連   9號以下
741014,臺南市,善化區,三抱竹路,連  10號以上
741012,臺南市,善化區,士宏新村,全
741002,臺南市,善化區,大同路,全
