郵遞區號,縣市名稱,鄉鎮市區,原始路名,投遞範圍
20647,基隆市,七堵區,六堵一街,全
20647,基隆市,七堵區,六堵二街,全
20642,基隆市,七堵區,永富路,單  77號以下
20643,基隆市,七堵區,永富路,單  79號以上
20642,基隆市,七堵區,永富路,雙 120號以下
20643,基隆市,七堵區,永富路,雙 122號以上
20644,基隆市,七堵區,光明路,全
20648,基隆市,七堵區,百一街,全
20648,基隆市,七堵區,百二街,全
20648,基隆市,七堵區,百三街,全
20649,基隆市,七堵區,百五街,全
20649,基隆市,七堵區,百六街,全
20649,基隆市,七堵區,百七街,全
20643,基隆市,七堵區,自治北街,全
20644,基隆市,七堵區,自治街,全
20641,基隆市,七堵區,自強路,全
20645,基隆市,七堵區,明德一路,單 263號以下
20646,基隆市,七堵區,明德一路,單 269號以上
20642,基隆市,七堵區,明德一路,雙 170號以下
20642,基隆市,七堵區,明德一路,　 172巷全
20642,基隆市,七堵區,明德一路,雙 174號至 216號
20644,基隆市,七堵區,明德一路,雙 218號以上
20647,基隆市,七堵區,明德二路,全
20651,基隆市,七堵區,明德三路,全
20646,基隆市,七堵區,東新街,連  34號以下
20645,基隆市,七堵區,東新街,連  35號以上
20651,基隆市,七堵區,長安街,全
20653,基隆市,七堵區,俊德街,全
20653,基隆市,七堵區,俊賢路,全
20644,基隆市,七堵區,南光街,全
20644,基隆市,七堵區,南興路,全
20646,基隆市,七堵區,泰安路,全
20646,基隆市,七堵區,泰和街,全
20650,基隆市,七堵區,堵南街,全
20643,基隆市,七堵區,崇孝街,全
20643,基隆市,七堵區,崇信街,單全
20644,基隆市,七堵區,崇信街,雙   6號以下
20643,基隆市,七堵區,崇信街,雙  12號以上
20643,基隆市,七堵區,崇智街,連   2號以下
20643,基隆市,七堵區,崇智街,連   3號以上
20644,基隆市,七堵區,崇智街,　   2附號全
20642,基隆市,七堵區,崇廉街,單全
20645,基隆市,七堵區,崇廉街,雙   2巷至   8號
20642,基隆市,七堵區,崇廉街,雙  10號以上
20645,基隆市,七堵區,崇義街,單   7號以下
20642,基隆市,七堵區,崇義街,單   9號以上
20645,基隆市,七堵區,崇義街,雙  18號以下
20642,基隆市,七堵區,崇義街,雙  20號以上
20645,基隆市,七堵區,崇禮街,　   1號至   1之   6號
20646,基隆市,七堵區,崇禮街,　   1之   7號
20645,基隆市,七堵區,崇禮街,單   1之   8號至  31號
20642,基隆市,七堵區,崇禮街,單  33號以上
20645,基隆市,七堵區,崇禮街,雙  30號以下
20642,基隆市,七堵區,崇禮街,雙  32號以上
20652,基隆市,七堵區,華新一路,單  87號以下
20653,基隆市,七堵區,華新一路,單  89號以上
20652,基隆市,七堵區,華新一路,雙 138號以下
20653,基隆市,七堵區,華新一路,雙 140號以上
20653,基隆市,七堵區,華新二路,全
20644,基隆市,七堵區,開元路,全
20650,基隆市,七堵區,溪頭街,全
20652,基隆市,七堵區,實踐路,全
20650,基隆市,七堵區,福一街,全
20649,基隆市,七堵區,福二街,全
20649,基隆市,七堵區,福三街,全
20648,基隆市,七堵區,福五街,全
20648,基隆市,七堵區,福六街,全
20652,基隆市,七堵區,綠葉街,全
20652,基隆市,七堵區,麗景一街,全
20652,基隆市,七堵區,麗景二街,全
20742,新北市,萬里區,二坪,全
20741,新北市,萬里區,八斗,全
20741,新北市,萬里區,下社,全
20742,新北市,萬里區,大中山,全
20743,新北市,萬里區,大仁路,全
20742,新北市,萬里區,大坪,全
20743,新北市,萬里區,大勇路,全
20742,新北市,萬里區,大湖,全
20743,新北市,萬里區,中福,連  47號以下
20743,新北市,萬里區,中福,連  48號以上
20743,新北市,萬里區,仁一街,全
20743,新北市,萬里區,仁二街,全
20743,新北市,萬里區,仁三街,全
20743,新北市,萬里區,仁四街,全
20743,新北市,萬里區,仁五街,全
20743,新北市,萬里區,仁六街,全
20743,新北市,萬里區,仁七街,全
20742,新北市,萬里區,內中福,全
20742,新北市,萬里區,內崁,全
20741,新北市,萬里區,公舘崙,全
20742,新北市,萬里區,太和,全
20745,新北市,萬里區,日光路,全
20744,新北市,萬里區,玉田,全
20744,新北市,萬里區,石角,全
20744,新北市,萬里區,光宇一路,全
20744,新北市,萬里區,光宇二路,全
20744,新北市,萬里區,光宇三路,全
20744,新北市,萬里區,光宇大道,全
20743,新北市,萬里區,成功新邨,全
20742,新北市,萬里區,坑頭,全
20743,新北市,萬里區,孝一街,全
20743,新北市,萬里區,孝二街,全
20743,新北市,萬里區,孝三街,全
20743,新北市,萬里區,孝四街,全
20743,新北市,萬里區,孝五街,全
20743,新北市,萬里區,孝六街,全
20743,新北市,萬里區,孝七街,全
20741,新北市,萬里區,坪頂,全
20743,新北市,萬里區,忠一街,全
20743,新北市,萬里區,忠二街,全
20743,新北市,萬里區,忠三街,全
20743,新北市,萬里區,忠四街,全
20743,新北市,萬里區,忠五街,全
20743,新北市,萬里區,忠六街,全
20744,新北市,萬里區,東澳,全
20745,新北市,萬里區,美崙,全
20742,新北市,萬里區,香員林,全
20741,新北市,萬里區,員潭,全
20742,新北市,萬里區,崁腳,全
20745,新北市,萬里區,海景路,全
20742,新北市,萬里區,烏塗炭,全
20741,新北市,萬里區,清水,全
20741,新北市,萬里區,頂社,全
20742,新北市,萬里區,富士坪,全
20743,新北市,萬里區,景美,全
20744,新北市,萬里區,港西,全
20744,新北市,萬里區,港東,全
20744,新北市,萬里區,港東新邨,全
20743,新北市,萬里區,愛一街,全
20743,新北市,萬里區,愛二街,全
20743,新北市,萬里區,愛三街,全
20744,新北市,萬里區,新墾丁路,全
20742,新北市,萬里區,溪底,全
20745,新北市,萬里區,獅頭,全
20742,新北市,萬里區,瑞泉,全
20741,新北市,萬里區,萬里加投,全
20741,新北市,萬里區,達天,全
20745,新北市,萬里區,鼓亭,全
20744,新北市,萬里區,漁澳,全
20745,新北市,萬里區,瑪鋉下街,全
20745,新北市,萬里區,瑪鋉頂街,全
20745,新北市,萬里區,瑪鋉路,全
20742,新北市,萬里區,福德坑,全
20745,新北市,萬里區,翡翠路,全
20741,新北市,萬里區,磺溪,全
20742,新北市,萬里區,麗水,全
20745,新北市,萬里區,聽濤路,全
20745,新北市,萬里區,挹翠路,全
20742,新北市,萬里區,豊廩,全
20841,新北市,金山區,八煙,全
20844,新北市,金山區,八德街,全
20844,新北市,金山區,三民街,全
20842,新北市,金山區,三界壇路,全
20841,新北市,金山區,三重橋,全
20842,新北市,金山區,下六股,全
20841,新北市,金山區,大孔尾,全
20843,新北市,金山區,大水堀,全
20841,新北市,金山區,山城路,全
20845,新北市,金山區,中山路,全
20845,新北市,金山區,中山路新市場,全
20843,新北市,金山區,中正路,單   9號以下
20844,新北市,金山區,中正路,單  11號以上
20843,新北市,金山區,中正路,　   2號
20844,新北市,金山區,中正路,雙   4號以上
20841,新北市,金山區,中信北路,全
20841,新北市,金山區,中信南路,全
20844,新北市,金山區,中華路,單 177號以下
20845,新北市,金山區,中華路,單 261號至 273號
20844,新北市,金山區,中華路,雙 182之   2號以下
20845,新北市,金山區,中華路,雙 360號至 372號
20845,新北市,金山區,中興路,全
20841,新北市,金山區,仁愛路,全
20842,新北市,金山區,六股林口,全
20841,新北市,金山區,公園路,全
20843,新北市,金山區,文化一路,全
20843,新北市,金山區,文化二路,全
20843,新北市,金山區,文化三路,連  42號以下
20845,新北市,金山區,文化三路,連  45號以上
20841,新北市,金山區,月眉,全
20842,新北市,金山區,牛埔子,全
20842,新北市,金山區,半嶺,全
20844,新北市,金山區,四維路,全
20843,新北市,金山區,市場內,全
20846,新北市,金山區,民生路,全
20841,新北市,金山區,名流路,全
20843,新北市,金山區,尖山子,全
20842,新北市,金山區,曲尺坑,全
20842,新北市,金山區,竹子山腳,全
20841,新北市,金山區,自強路,全
20843,新北市,金山區,西勢,全
20842,新北市,金山區,西勢湖,全
20841,新北市,金山區,坑子內,全
20841,新北市,金山區,秀峰坪,全
20842,新北市,金山區,和平街,全
20841,新北市,金山區,焿子坪,全
20842,新北市,金山區,忠孝一路,連  14號以下
20841,新北市,金山區,忠孝一路,　  15巷全
20841,新北市,金山區,忠孝一路,　  19巷全
20842,新北市,金山區,忠孝一路,連  16號至  18號
20842,新北市,金山區,忠孝一路,連  20號以上
20843,新北市,金山區,忠義路,全
20841,新北市,金山區,林口,全
20843,新北市,金山區,法鼓路,連 299號以下
20842,新北市,金山區,法鼓路,連 300號以上
20844,新北市,金山區,社寮,全
20843,新北市,金山區,金包里街,全
20843,新北市,金山區,金包里街舊市場,全
20844,新北市,金山區,青年路,全
20842,新北市,金山區,信義路,連  20號以下
20841,新北市,金山區,信義路,連  21號以上
20841,新北市,金山區,南勢,連  39號以下
20844,新北市,金山區,南勢,連  40號以上
20841,新北市,金山區,南勢湖,全
20841,新北市,金山區,茅埔頭,全
20843,新北市,金山區,香菓園,全
20842,新北市,金山區,倒照湖,全
20843,新北市,金山區,海興路,全
20843,新北市,金山區,清水路,全
20842,新北市,金山區,頂六股,全
20843,新北市,金山區,慈護街,全
20843,新北市,金山區,新市場,全
20843,新北市,金山區,溫泉路,全
20842,新北市,金山區,葵扇湖,全
20843,新北市,金山區,跳石,全
20845,新北市,金山區,福德街,單   9號以下
20842,新北市,金山區,福德街,單  11號至  33號
20843,新北市,金山區,福德街,雙  20號以下
20845,新北市,金山區,福德街,　  22號
20842,新北市,金山區,福德街,雙  24號以上
20842,新北市,金山區,潭子內,全
20841,新北市,金山區,龜子山,全
20841,新北市,金山區,環金路,連 200號以下
20844,新北市,金山區,環金路,連 201號以上
20844,新北市,金山區,磺清路,連 141號以下
20844,新北市,金山區,磺港路,全
20842,新北市,金山區,磺溪頭,全
20843,新北市,金山區,濆水,全
20942,連江縣,南竿鄉,仁愛村,全
20941,連江縣,南竿鄉,介壽村,全
20942,連江縣,南竿鄉,四維村,全
20942,連江縣,南竿鄉,津沙村,全
20942,連江縣,南竿鄉,珠螺村,全
20942,連江縣,南竿鄉,馬祖村,全
20942,連江縣,南竿鄉,清水村,全
20941,連江縣,南竿鄉,復興村,全
20941,連江縣,南竿鄉,福沃村,全
21042,連江縣,北竿鄉,白沙村,全
21041,連江縣,北竿鄉,后沃村,全
21042,連江縣,北竿鄉,坂里村,全
21042,連江縣,北竿鄉,芹壁村,全
21041,連江縣,北竿鄉,塘岐村,全
21042,連江縣,北竿鄉,橋仔村,全
21191,連江縣,莒光鄉,大坪村,全
21141,連江縣,莒光鄉,田沃村,全
21141,連江縣,莒光鄉,西坵村,全
21141,連江縣,莒光鄉,青帆村,全
21191,連江縣,莒光鄉,福正村,全
21241,連江縣,東引鄉,中柳村,全
21241,連江縣,東引鄉,樂華村,全
22070,新北市,板橋區,三民路１段,單  99號以下
22067,新北市,板橋區,三民路１段,單 101號以上
22070,新北市,板橋區,三民路１段,雙  96號以下
22067,新北市,板橋區,三民路１段,雙  98號以上
22069,新北市,板橋區,三民路２段,單全
22067,新北市,板橋區,三民路２段,雙  70號以下
22069,新北市,板橋區,三民路２段,雙  72號以上
22069,新北市,板橋區,三民路２段正泰二巷,全
22069,新北市,板橋區,三民路２段正泰三巷,全
22069,新北市,板橋區,三民路２段正泰四巷,全
22069,新北市,板橋區,三民路２段正泰五巷,全
22069,新北市,板橋區,三民路２段正泰六巷,全
22069,新北市,板橋區,三民路２段正泰七巷,全
22067,新北市,板橋區,三民路２段正隆巷,全
22069,新北市,板橋區,三民路２段居仁巷,全
22056,新北市,板橋區,大仁街,全
22043,新北市,板橋區,大同街,全
22060,新北市,板橋區,大明街,全
22055,新北市,板橋區,大東街,全
22054,新北市,板橋區,大勇街,全
22056,新北市,板橋區,大智街,全
22060,新北市,板橋區,大華街,全
22060,新北市,板橋區,大華街居安巷,全
22063,新北市,板橋區,大豐街,全
22058,新北市,板橋區,大觀路１段,單  71號以下
22057,新北市,板橋區,大觀路１段,單  73號以上
22057,新北市,板橋區,大觀路１段,雙全
22058,新北市,板橋區,大觀路２段,全
22058,新北市,板橋區,大觀路２段力行三巷,全
22072,新北市,板橋區,大觀路３段,全
22061,新北市,板橋區,干城路,全
22063,新北市,板橋區,中山路１段,單 137號以下
22065,新北市,板橋區,中山路１段,單 139號至 141號
22002,新北市,板橋區,中山路１段,　 143號
22065,新北市,板橋區,中山路１段,單 145號至 159號
22001,新北市,板橋區,中山路１段,　 161號
22065,新北市,板橋區,中山路１段,單 163號至 263號
22066,新北市,板橋區,中山路１段,　 265巷全
22065,新北市,板橋區,中山路１段,單 267號以上
22063,新北市,板橋區,中山路１段,雙 104號以下
22065,新北市,板橋區,中山路１段,雙 106號至 204號
22066,新北市,板橋區,中山路１段,　 206巷全
22065,新北市,板橋區,中山路１段,雙 208號至 270號
22066,新北市,板橋區,中山路１段,　 272巷全
22065,新北市,板橋區,中山路１段,雙 274號以上
22067,新北市,板橋區,中山路２段,單 329號以下
22068,新北市,板橋區,中山路２段,單 331號以上
22067,新北市,板橋區,中山路２段,雙   8號以下
22066,新北市,板橋區,中山路２段,　  10巷全
22067,新北市,板橋區,中山路２段,雙  12號至 268號
22068,新北市,板橋區,中山路２段,雙 270號以上
22068,新北市,板橋區,中山路２段光榮巷,全
22054,新北市,板橋區,中正路,單 375號以下
22052,新北市,板橋區,中正路,單 377號至 599號
22052,新北市,板橋區,中正路,單 603號以上
22054,新北市,板橋區,中正路,雙 172號以下
22053,新北市,板橋區,中正路,雙 174號至 250巷
22052,新北市,板橋區,中正路,雙 252號至 598號
22052,新北市,板橋區,中正路,雙 602號以上
22055,新北市,板橋區,中興路,全
22048,新北市,板橋區,互助街,全
22062,新北市,板橋區,五權街,全
22045,新北市,板橋區,仁化街,全
22062,新北市,板橋區,仁愛路,全
22041,新北市,板橋區,介壽街,全
22064,新北市,板橋區,公園街,全
